"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"deeg25","2019-09-29 16:51","0","0","Well thank you 😀","","","","1178457245539094528","https://twitter.com/deeg25/status/1178457245539094528","😀"
"gyuugyuugyu","2019-09-29 16:51","0","0","My happiness 😀 https://twitter.com/Marvelous_MG/status/1178320263470911488 …","","","","1178457240308727808","https://twitter.com/gyuugyuugyu/status/1178457240308727808","😀"
"kimberley1976","2019-09-29 16:51","0","2","I know what I would spend it on supernatural stuff 😀","","","","1178457227323199488","https://twitter.com/kimberley1976/status/1178457227323199488","😀"
"KenCortez921","2019-09-29 16:51","0","1","Right on man!! didn't think they could do it!! But they did....Awesome!!😀2-2 There is hope https://twitter.com/Jaguars/status/1178455650101321728 …","","","","1178457188286844928","https://twitter.com/KenCortez921/status/1178457188286844928","😀"
"LindaEdwardsi","2019-09-29 16:50","0","2","Hi David 😀","","","","1178457173883592704","https://twitter.com/LindaEdwardsi/status/1178457173883592704","😀"
"ChuckGreer6","2019-09-29 16:50","0","0","Choice name, my friend!!!👍👍👍👍","","","","1178457166719664130","https://twitter.com/ChuckGreer6/status/1178457166719664130","👍 😅 😀 😂"
"vanman_1000","2019-09-29 16:50","2","3","This Falcon fan is killing the players!!! Bruh!! 😂😂😂😂😂😂😂😂😂😂😂😂pic.twitter.com/LdiPIWn2Fu","","","","1178457164932927494","https://twitter.com/vanman_1000/status/1178457164932927494","😂 😂 😂 😂 😂 😂 😀 😀 😂 😂 😂 😂"
"apprenticebMIC","2019-09-29 16:50","0","0","Pleasant temps make a great night For a Awesome Tattoo!    👉Get Out & Get a Tattoo 👉    👉The Shop is Open👉    Come by and Get a New #Tattoo👉!!  @ MONSTER INK 👉    👉431 North Cleveland St.38104     👉(901)-581-4502👉  #Piercings… https://www.instagram.com/p/B3A6IhCHuPL/?igshid=3ldjuf08pxu5 …","","@","#Tattoo #Piercings","1178457163397775361","https://twitter.com/apprenticebMIC/status/1178457163397775361","👉 😀 ❗ ❗ 🤩 🔞 📍 ☎️ ☎️"
"LewisMichael2","2019-09-29 16:50","0","1","There will be plenty of sexy in it. No doubt. 😀","","","","1178457159421566981","https://twitter.com/LewisMichael2/status/1178457159421566981","😀"
"LegalAmerican4","2019-09-29 16:50","0","1","Don't apologize. 😀 This is our moment for once. #DUUUVAL","","","#DUUUVAL","1178457156598685696","https://twitter.com/LegalAmerican4/status/1178457156598685696","😀"
"sstockton14","2019-09-29 16:50","0","0","Yes!!!! Bonus points for Moylan😀","","","","1178457121303736326","https://twitter.com/sstockton14/status/1178457121303736326","😀"
"RossyAnggi","2019-09-29 16:50","0","0","I'll be loving you (forever) : NKOTB 😀😀","","","","1178457118791229440","https://twitter.com/RossyAnggi/status/1178457118791229440","😀 😀"
"LindaEdwardsi","2019-09-29 16:50","0","1","Good for you 😀 my Sunday has been hectic unfortunately 😀","","","","1178457099908632576","https://twitter.com/LindaEdwardsi/status/1178457099908632576","😀 🤪"
"IGORSPALACE","2019-09-29 16:50","2","15","anyways love and support joko because he deserves it and interacts with his fans as much as he can 😀😀 his streams r really fun too","","","","1178457065251049472","https://twitter.com/IGORSPALACE/status/1178457065251049472","😀 😀"
"vanteddl","2019-09-29 16:50","0","0","demi × bts I know 😀","","","","1178457049769938945","https://twitter.com/vanteddl/status/1178457049769938945","😀"
"JungkookFe","2019-09-29 16:50","0","1","Sorry to hear hope u get better soon 😀","","","","1178457043969171456","https://twitter.com/JungkookFe/status/1178457043969171456","😀"
"Ibro_White","2019-09-29 16:50","0","0","The dude with 27.1k copied tweets. Sha mostly na Islamic reminder so da sauki😀😀😀 https://twitter.com/Waspapping_/status/1178429928045469702 …","","","","1178457017335390208","https://twitter.com/Ibro_White/status/1178457017335390208","😀 😀 😀"
"Jan1426","2019-09-29 16:50","0","0","Hi friends 😀 goodnight from me...soon be 1am here.","","","","1178456993587175426","https://twitter.com/Jan1426/status/1178456993587175426","😀"
"Luqman_suleman","2019-09-29 16:50","0","1","This morning a lady said to her husband good morning my love and her  husband replied....This money you are seeing with me is not mine ooohhh 😀😀😀       gals like money tooo much......","","","","1178456976239583238","https://twitter.com/Luqman_suleman/status/1178456976239583238","😀 😂 😳"
"_mobyy","2019-09-29 16:50","0","0","Hell Yeah 😀 https://twitter.com/neexyari/status/1177766035480600576 …","","","","1178456957646184448","https://twitter.com/_mobyy/status/1178456957646184448","😀"
"watermlonsugar","2019-09-29 16:50","0","1","the app😑😑","","","","1178456947382738947","https://twitter.com/watermlonsugar/status/1178456947382738947","😑 😀"
"Odin_Omen","2019-09-29 16:50","0","0","Looking good, JD! 😀😀","","","","1178456941842063361","https://twitter.com/Odin_Omen/status/1178456941842063361","😀 👍"
"BitcoinSVtrain","2019-09-29 16:49","0","1","Thanks! I will 😀","","","","1178456864410894336","https://twitter.com/BitcoinSVtrain/status/1178456864410894336","😀"
"ArtyomAlekseye2","2019-09-29 16:49","0","1","Number one I live in Port Huron Michigan number to I don't know why my store sells good stuff number three door was only two left I got one there was another one that could have easily been fixed but I didn't want it..😀","","","","1178456854470549504","https://twitter.com/ArtyomAlekseye2/status/1178456854470549504","😀"
"12irishrose","2019-09-29 16:49","0","1","❤️ Thanks for the follow ❤️ #WWG1WGA","","","#WWG1WGA","1178456838003712001","https://twitter.com/12irishrose/status/1178456838003712001","❤️ 😀"
"ibrahimsale","2019-09-29 16:49","0","0","Let me know if you find Twitter, cause i've been searching for it😀","","","","1178456820949618690","https://twitter.com/ibrahimsale/status/1178456820949618690","😀"
"Seckyyy","2019-09-29 16:49","0","1","He's back guys!!😀😀 https://twitter.com/WWERollins/status/1178451432892071936 …","","","","1178456803149041665","https://twitter.com/Seckyyy/status/1178456803149041665","😀 😁"
"kassytee","2019-09-29 16:49","0","3","I take it back I hate every kind of schooling and college is not an exception 😀","","","","1178456770626256897","https://twitter.com/kassytee/status/1178456770626256897","😀"
"seipaca","2019-09-29 16:49","0","4","petit update du wifi 😀 pic.twitter.com/zAilM9t7ej","","","","1178456742654595073","https://twitter.com/seipaca/status/1178456742654595073","😀"
"litfanvale","2019-09-29 16:49","0","0","#HappyBirthdayHalsey you deserve just good thing for your life! 😀stay healthy and be always happy!! #Halsey @halsey","","@halsey","#HappyBirthdayHalsey #Halsey","1178456675847684096","https://twitter.com/litfanvale/status/1178456675847684096","😀"
"chiquibon2","2019-09-29 16:49","0","1","She didn't know it needed an extra ""i""......lol 😀","","","","1178456674203398144","https://twitter.com/chiquibon2/status/1178456674203398144","😀"
"coco_monde","2019-09-29 16:48","0","0","Good morning Everyone,  Happy Monday . We are open till 9pm tonight... Super specials for tonight: $25 for our most popular Coco Monde Indulgence Plate.😁😁😁😁 https://www.instagram.com/p/B3A55eeg5Ro/?igshid=z0jsf8hgbxb7 …","","","","1178456646915280897","https://twitter.com/coco_monde/status/1178456646915280897","😁 😊 😚 😀"
"largess4","2019-09-29 16:48","0","1","Who says nobody pays attention to you! 👍👍","","","","1178456622802202625","https://twitter.com/largess4/status/1178456622802202625","👍 😀"
"IWCouncil","2019-09-29 16:48","0","1","Hi Jim, click through and scroll down: ‘Apart’ is at Chrissie Cotter Gallery, Pidcock Street, Camperdown from Thursday, 3 October-Sunday, 6 October, 11am-4pm.   Hope to see you there😀","","","","1178456616649183232","https://twitter.com/IWCouncil/status/1178456616649183232","😀"
"spinnyface","2019-09-29 16:48","0","3","No sweetie, those are our lawful democratic processes working exactly as they were intended. You just don't like it. 😀","","","","1178456614556200963","https://twitter.com/spinnyface/status/1178456614556200963","😀"
"USRoute41","2019-09-29 16:48","0","1","Are the good appropriate ones are. 😀","","","","1178456601856004098","https://twitter.com/USRoute41/status/1178456601856004098","😀"
"ScooterMcNeice","2019-09-29 16:48","0","1","You can talk when injured😀","","","","1178456547967373312","https://twitter.com/ScooterMcNeice/status/1178456547967373312","😀"
"FuturealSam","2019-09-29 16:48","0","2","Have a safe trip 🙂🙂   & Say hi to Craig for us, From His fans stuck on Twitter 🙂🙂","","","","1178456522034163717","https://twitter.com/FuturealSam/status/1178456522034163717","🙂 👍🏻 😀 😉"
"AEJ58","2019-09-29 16:48","0","0","If you've ever lived in a very small town (I have briefly), it feels familiar. 😀  Read this though for a little more musing on a certain doctor in a small fishing village:  http://www.portisaacheritage.co.uk/viewer/fullscreen/?imgID=197 …  #DocMartin","","","#DocMartin","1178456517122646017","https://twitter.com/AEJ58/status/1178456517122646017","😀"
"LewisMichael2","2019-09-29 16:48","0","1","The only way to do it dear Sir! With gusto😀!","","","","1178456515872804865","https://twitter.com/LewisMichael2/status/1178456515872804865","😀"
"wallOfWorryFL","2019-09-29 16:48","0","0","WOW! 60 minutes has Adam Schiff on the impeachment of @realDonaldTrump 😀.  Tune in!","","@realDonaldTrump","","1178456512152428549","https://twitter.com/wallOfWorryFL/status/1178456512152428549","😀"
"foley_marian","2019-09-29 16:48","0","1","So cute. #Archie 🐶🐶🐶","","","#Archie","1178456475087208448","https://twitter.com/foley_marian/status/1178456475087208448","🐶 😀 💙"
"CalzoVicky","2019-09-29 16:48","0","9","Followed everyone I wasn't yet! Hi everybody! 👋👋👋👋","","","","1178456455634137090","https://twitter.com/CalzoVicky/status/1178456455634137090","👋 😀 ❤ 🌈"
"jaycoulon","2019-09-29 16:59","0","0","Y’all leave a good girl fa bitches that be busted wide open 😂","","","","1178459440250572800","https://twitter.com/jaycoulon/status/1178459440250572800","😂"
"meganlindsay16","2019-09-29 16:59","0","2","Canny believe I’ve just been hit wth  this “Megan see if you were a washing machine I’d put my dirty load inside u” thats fuckin grim😂😂😂😂😂","","","","1178459439575322625","https://twitter.com/meganlindsay16/status/1178459439575322625","😂 😂 😂 😂 😂"
"Neddss_","2019-09-29 16:59","0","0","😂😂😂 thanks Enitan https://twitter.com/KingMutmainah/status/1178440472429248512 …","","","","1178459439462014977","https://twitter.com/Neddss_/status/1178459439462014977","😂 😂 😂"
"MuvaLainey","2019-09-29 16:59","0","0","And they’re not even that tight 😂","","","","1178459438618828803","https://twitter.com/MuvaLainey/status/1178459438618828803","😂"
"king_thugga5","2019-09-29 16:59","0","1","It’s time for Louisiana to finish Texas off 😂","","","","1178459438551896064","https://twitter.com/king_thugga5/status/1178459438551896064","😂"
"OzzieR89","2019-09-29 16:59","0","1","😂😂 I'm trying to win Robs pick em","","","","1178459437889200128","https://twitter.com/OzzieR89/status/1178459437889200128","😂 😂"
"kimyoyooo","2019-09-29 16:59","1","1","seungwoo and seunyoun’s smile ate the end 😂😂😂😂😂😂 i# pic.twitter.com/onY0T8IIm0","","","#","1178459437192773632","https://twitter.com/kimyoyooo/status/1178459437192773632","😂 😂 😂 😂 😂 😂"
"ohitslucayy","2019-09-29 16:59","0","1","Bitcchhhhhhhh 😂😂😂😂😂😂 https://twitter.com/JaneeDoee13/status/1178189282579767296 …","","","","1178459437096419329","https://twitter.com/ohitslucayy/status/1178459437096419329","😂 😂 😂 😂 😂 😂"
"USASMNR","2019-09-29 16:59","0","0","😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂  Guess what.. you're talking about yourself. 😂😂😂😂","","","","1178459436030906369","https://twitter.com/USASMNR/status/1178459436030906369","😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂"
"veemo_goomb","2019-09-29 16:59","0","1","Happy unbirthday to @Levi_Helix because @blackdragonbeq says happy birthday to levi then @LiteraryFirearm makes becca say *unhappy birthday*. 😂😂😂 pic.twitter.com/NrwNNhrTZN","","@Levi_Helix @blackdragonbeq @LiteraryFirearm","","1178459434969894912","https://twitter.com/veemo_goomb/status/1178459434969894912","😂 😂 😂"
"scarface085","2019-09-29 16:59","0","1","I gotchu brotha😝😝","","","","1178459434030260224","https://twitter.com/scarface085/status/1178459434030260224","😝 😂"
"HavanaJess_","2019-09-29 16:59","0","0","How bad would it be if I got to Chimas alone 😂😂 I just want to eat and not be bothered 😂","","","","1178459433883652097","https://twitter.com/HavanaJess_/status/1178459433883652097","😂 😅 🤷🏽‍♀️"
"lexyjanaee","2019-09-29 16:59","1","0","😩😩 noooo I don’t wanna fight I miss you tooo best friend 😩 https://twitter.com/justwhitney___/status/1178455503397105665 …","","","","1178459433652903936","https://twitter.com/lexyjanaee/status/1178459433652903936","😩 😂 😘"
"zaydan03","2019-09-29 16:59","0","2","if you think im pressing that, think again you cock😂😂😂","","","","1178459433329991680","https://twitter.com/zaydan03/status/1178459433329991680","😂 😂 😂"
"pretoxpp","2019-09-29 16:59","0","0","Feel you bro 😂","","","","1178459433053179904","https://twitter.com/pretoxpp/status/1178459433053179904","😂"
"lahnnzz","2019-09-29 16:59","0","2","so all my little sisters, in their early 20s 😂, went out drinking lastnight & I was sooooo proud of them for making it to church this morning😂😂 hungover & all! They were all dead tired needing tylonel & a bed","","","","1178459432339951616","https://twitter.com/lahnnzz/status/1178459432339951616","😂 💀 😂"
"rstefani72","2019-09-29 16:59","0","0","A couple of FF's & an Int too😂 Need to get to work on that contract extension!","","","","1178459432163913728","https://twitter.com/rstefani72/status/1178459432163913728","😂"
